Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA5,MA10,MA20,STD5,STD10,STD20
2018-01-31,115.6500015258789,116.66000366210938,115.16000366210938,115.66999816894531,107.35127258300781,13141400,,,,,,,
2018-02-01,115.7699966430664,116.98999786376953,115.4800033569336,116.87000274658203,108.46497344970703,13800600,0.01037436110352652,,,,,,
2018-02-02,116.48999786376953,116.91999816894531,114.08999633789062,114.27999877929688,106.06122589111328,16477300,-0.022161509675824642,,,,,,
2018-02-05,113.0,114.58999633789062,103.9800033569336,108.80000305175781,100.97532653808594,30097600,-0.04795248508864802,,,,,,
2018-02-06,106.8499984741211,112.4800033569336,106.61000061035156,112.11000061035156,104.04728698730469,33114800,0.030422882049904176,105.38001708984375,,,2.9599120669149883,,
2018-02-07,111.55000305175781,114.44999694824219,111.1500015258789,112.87000274658203,104.75263214111328,21878300,0.006779082609762455,104.86028900146485,,,2.747794342777035,,
2018-02-08,113.11000061035156,113.11000061035156,107.83999633789062,107.87999725341797,100.12149810791016,27425800,-0.04421019251300984,103.19159393310547,,,2.5367877328618356,,
2018-02-09,109.0999984741211,111.05000305175781,106.2300033569336,110.04000091552734,102.12615966796875,28188000,0.020022288898414065,102.40458068847656,,,1.9713308556146938,,
2018-02-12,111.16999816894531,112.7300033569336,110.06999969482422,111.73999786376953,103.70389556884766,18043300,0.015448890920880753,102.9502944946289,,,1.8507441280477412,,
2018-02-13,111.31999969482422,113.05000305175781,110.80000305175781,112.43000030517578,104.34428405761719,16358200,0.006175163288291152,103.0096939086914,104.19485549926758,,1.8988936404385035,2.6565137129544913,
2018-02-14,112.62999725341797,115.2699966430664,112.52999877929688,115.02999877929688,106.75727081298828,15186900,0.023125241379189365,103.4106216430664,104.13545532226563,,2.4812281213855205,2.5837377229127627,
2018-02-15,115.73999786376953,115.98999786376953,114.22000122070312,115.51000213623047,107.20277404785156,12130200,0.0041730481818300635,104.82687683105469,104.00923538208008,,2.1306785542109448,2.370787675077721,
2018-02-16,114.55000305175781,116.06999969482422,114.5,114.68000030517578,106.43245697021484,13214300,-0.007185607690458395,105.68813629150391,104.04635848999024,,1.5599951524532025,2.4090861422570535,
2018-02-20,114.6500015258789,115.38999938964844,113.97000122070312,114.70999908447266,106.4603042602539,13461500,0.0002616428374555557,106.23941802978516,104.59485626220703,,1.1038357955799043,2.251435671305056,
2018-02-21,115.0,117.44999694824219,114.66999816894531,115.19000244140625,106.9057846069336,14212500,0.004184473732018024,106.75171813964843,104.88070602416992,,0.3217407668682246,2.3533456108679918,
2018-02-22,115.5,116.43000030517578,114.76000213623047,114.9800033569336,106.71088409423828,17070400,-0.0018231053952030285,106.74244079589843,105.07653121948242,,0.32220906481967354,2.421977930332767,
2018-02-23,115.30999755859375,117.38999938964844,115.30999755859375,117.30999755859375,108.8733139038086,12162500,0.020264379101766483,107.07654876708985,105.95171279907227,,1.022967196798196,1.9719581778824913,
2018-02-26,118.13999938964844,118.9000015258789,117.31999969482422,118.7699966430664,110.22832489013672,16511200,0.012445758632140924,107.83572235107422,106.76192932128906,,1.644913628189103,1.888197776472189,
2018-02-27,118.91000366210938,119.33000183105469,117.3499984741211,117.36000061035156,108.91972351074219,17563300,-0.01187173424524779,108.32760620117188,107.28351211547852,,1.4913499217554709,1.6556850481730008,
2018-02-28,117.81999969482422,118.48999786376953,115.33999633789062,115.5,107.19348907470703,17735600,-0.0158486854390969,108.38514709472656,107.5684326171875,105.88164405822754,1.426936280552099,1.3008066923388633,2.671955535344499
2018-03-01,115.4800033569336,116.63999938964844,112.6500015258789,113.43000030517578,105.27236938476562,18690000,-0.017921981143859456,108.09744415283203,107.41994247436523,105.77769889831544,1.9116061413099172,1.4765693017952215,2.6521381342110724
2018-03-02,112.38999938964844,113.55999755859375,111.12000274658203,113.31999969482422,105.17027282714844,18353700,-0.0009698324281467441,107.3568359375,107.21669235229493,105.6129638671875,2.227151073362129,1.640564178092213,2.577714882395657
2018-03-05,112.05000305175781,115.93000030517578,111.88999938964844,115.05999755859375,106.78512573242188,13933000,0.01535465166975003,106.66819610595704,107.25195922851563,105.64915885925294,1.5452416704071152,1.6255544178748882,2.5893962853668424
2018-03-06,115.63999938964844,115.81999969482422,114.31999969482422,115.16000366210938,106.87793731689453,10674400,0.0008691433740053434,106.2598388671875,107.2937225341797,105.94428939819336,0.960719109396675,1.6082280640455209,2.354364777018412
2018-03-07,113.75,115.0999984741211,113.11000061035156,114.7300033569336,106.47886657714844,13006500,-0.0037338926046340815,106.11691436767578,107.25103073120117,106.06586837768555,0.8315735375728688,1.6252468547116223,2.3136797100163924
2018-03-08,115.11000061035156,115.2300033569336,113.20999908447266,114.73999786376953,106.48815155029297,11173700,8.720015006735693e-05,106.36007080078124,107.22875747680663,106.15264434814453,0.6882938610001247,1.6349689540164163,2.2942983618908785
2018-03-09,116.55000305175781,118.08000183105469,115.66999816894531,118.04000091552734,109.55081176757812,15366600,0.028760572633648396,107.23617858886719,107.2965072631836,106.62411003112793,1.3059841283274631,1.7223879185445297,1.929541989953974
2018-03-12,118.0,118.75,117.25,117.66000366210938,109.1981430053711,12339300,-0.003219225458185093,107.71878204345703,107.19348907470703,106.97770919799805,1.5250986356776128,1.5496995301676113,1.6957059451471148
2018-03-13,118.19999694824219,118.47000122070312,115.83000183105469,116.25,107.8895492553711,13312300,-0.011983663036610692,107.92110443115234,107.09047164916993,107.18699188232422,1.4509628904494927,1.4534482466620515,1.5195318906679671
2018-03-14,116.55999755859375,116.58999633789062,114.5999984741211,114.94999694824219,106.68303680419922,12905100,-0.011182848195204653,107.9619384765625,107.03942642211913,107.30392951965332,1.402283634193788,1.458383452944857,1.3720913904658125
2018-03-15,115.87000274658203,116.0,114.83000183105469,115.23999786376953,106.95217895507812,8748000,0.0025228204871303728,108.05474395751953,107.2074073791504,107.31367492675781,1.2913268044552089,1.3226608782804883,1.368692310025414
2018-03-16,115.33999633789062,116.5999984741211,115.33999633789062,115.44000244140625,107.13780212402344,19888900,0.0017355716429421353,107.5721420288086,107.40416030883789,107.3104263305664,1.0134273517823036,1.116178836008438,1.3690464472760928
2018-03-19,115.0999984741211,115.44999694824219,113.30000305175781,114.52999877929688,106.29325103759766,13214900,-0.007882848720828894,106.99116363525391,107.35497283935547,107.30346603393555,0.594168223673482,1.1565954961853668,1.3740895892326341
2018-03-20,114.87000274658203,115.44999694824219,114.44999694824219,114.63999938964844,106.39533233642578,9921200,0.0009603742272594751,106.69232025146485,107.3067123413086,107.30021743774414,0.35830325359620935,1.1883449987563335,1.3762629750604611
2018-03-21,114.80999755859375,116.62999725341797,114.20999908447266,114.73999786376953,106.48815155029297,13633000,0.0008723993038874944,106.6533432006836,107.30764083862304,107.2793357849121,0.36997550927648076,1.1876297151563089,1.3856985438278107
2018-03-22,113.19999694824219,113.5999984741211,109.54000091552734,109.94999694824219,102.0426254272461,22550400,-0.04174667376912178,105.67143249511719,106.86308822631835,107.0459228515625,2.05524937170138,2.0484881525483933,1.8135950736084852
2018-03-23,110.2699966430664,110.91999816894531,106.76000213623047,107.01000213623047,99.31407165527344,23081500,-0.02673935289834395,104.10668640136718,105.83941421508788,106.56796073913574,3.275661963229191,2.9259650249136664,2.4534253603218716
2018-03-26,109.19000244140625,111.16000366210938,108.6500015258789,110.30999755859375,102.37673950195312,20217500,0.030838206465952034,103.32338409423828,105.15727386474609,106.17538146972656,3.084788648918966,2.8500944321552977,2.4650432264857205
2018-03-27,111.06999969482422,111.69000244140625,107.30000305175781,108.16999816894531,100.39064025878906,18039900,-0.019399907174482478,102.12244567871093,104.40738296508789,105.74892730712891,2.739367584235311,3.0320408960732426,2.692551897011593
2018-03-28,108.27999877929688,109.16999816894531,106.6500015258789,108.0,100.23287200927734,19189300,-0.001571543413858345,100.87138977050782,103.7623664855957,105.40089645385743,1.2944048356327293,3.176772063583846,2.9349480090073103
2018-03-29,108.5,110.77999877929688,107.77999877929688,109.97000122070312,102.06120300292969,13274600,0.018240832144200247,100.87510528564454,103.27326889038086,105.24033813476562,1.2986270686002348,3.0028470883395215,3.02868679340205
2018-04-02,109.95999908447266,110.7300033569336,106.08000183105469,107.8499984741211,100.09365844726562,18822500,-0.01927808508790141,101.03102264404296,102.56885452270508,104.98650741577148,1.0952181410589064,2.815968851739448,3.240213866709575
2018-04-03,108.36000061035156,109.5,107.26000213623047,109.33000183105469,101.46723175048828,14050700,0.013722880395528048,100.84912109375,102.08625259399415,104.72061271667481,0.8677405659103058,2.502898814527501,3.3024473036748208
2018-04-04,107.0999984741211,111.20999908447266,107.0199966430664,110.98999786376953,103.0078353881836,15302600,0.01518326272548487,101.3725601196289,101.74750289916992,104.52710762023926,1.234078139625448,2.0416266756449333,3.2827113150146747
2018-04-05,111.62999725341797,112.83000183105469,111.38999938964844,111.87999725341797,104.36038208007812,16627000,0.013130522418973944,102.19806213378907,101.53472595214843,104.42118339538574,1.6056710918148394,1.542537701074859,3.2504389462965926
2018-04-06,110.55000305175781,111.55000305175781,107.81999969482422,109.08999633789062,101.75789642333984,18906000,-0.024937486859154423,102.1374008178711,101.50625305175781,104.18467063903809,1.6178175944053914,1.5347290443077706,3.2641891714417794
2018-04-09,110.01000213623047,112.9800033569336,109.88999938964844,110.4000015258789,102.97985076904297,15974300,0.012008447389866062,102.71463928222656,101.87283096313476,103.85612258911132,1.15500572447012,1.383256080621109,3.0169776779673323
2018-04-10,112.12999725341797,112.87000274658203,111.41999816894531,112.51000213623047,104.94803619384766,13951400,0.019112335181168838,103.41080017089844,102.12996063232421,103.64361724853515,1.259463099325907,1.6918885959159,2.7596038490936183
2018-04-11,111.66000366210938,111.80999755859375,110.5199966430664,110.62000274658203,103.18506622314453,14503300,-0.01679850366563096,103.44624633789063,102.40940322875977,103.40839309692383,1.2477261558072794,1.6010244632689903,2.5728192306751065
2018-04-12,111.55999755859375,114.38999938964844,111.5,113.37000274658203,105.75023651123047,16435500,0.024859898645978262,103.72421722412109,102.96113967895508,103.36175308227538,1.6057451335194575,1.7142948584383322,2.518207491441672
2018-04-13,115.0199966430664,115.1500015258789,109.05000305175781,110.30000305175781,102.8865737915039,39152800,-0.02707949234158402,103.9499526977539,103.0436767578125,103.15847282409668,1.3128324572871364,1.6857840942509512,2.373030380758888
2018-04-16,110.94000244140625,111.47000122070312,109.79000091552734,110.20999908447266,102.80261993408203,16580500,-0.0008159845772686136,103.91450653076171,103.31457290649413,102.94171371459962,1.3475077744080346,1.341577232541576,2.1806091609452127
2018-04-17,111.37000274658203,111.91999816894531,109.98999786376953,110.20999908447266,102.80261993408203,15501400,0.0,103.4854232788086,103.44811172485352,102.76718215942383,1.2757992457891096,1.1958058917671648,2.03293137223921
2018-04-18,110.52999877929688,111.06999969482422,108.88999938964844,109.31999969482422,101.97244262695312,16081400,-0.008075448929815487,103.2428985595703,103.34457244873047,102.5460376739502,1.450470592343905,1.2800224734976509,1.849799830834305
2018-04-19,109.52999877929688,111.87000274658203,109.5,111.72000122070312,104.21113586425781,17911000,0.021953904208164676,102.93507843017578,103.32964782714843,102.43218688964843,0.8050517795565405,1.267672990457953,1.6541252898598815
2018-04-20,112.30000305175781,112.73999786376953,110.87999725341797,111.47000122070312,103.97794342041016,15584400,-0.002237692180530493,103.15335235595703,103.55165252685546,102.52895278930664,0.9272850998442672,1.150843996116554,1.6864289794086544
2018-04-23,111.56999969482422,111.94999694824219,110.62999725341797,110.93000030517578,103.4742202758789,11285800,-0.004844519212065634,103.28767242431641,103.60108947753906,102.73696022033691,0.9122998701130545,1.1340475941855637,1.5170875740105787
2018-04-24,111.75,112.9000015258789,109.58999633789062,110.41000366210938,102.98918151855469,16453100,-0.004687532373097603,103.32498474121094,103.40520401000977,102.767582321167,0.8910701529078524,1.0408879885679276,1.5156142022862784
2018-04-25,110.2699966430664,110.52999877929688,108.5999984741211,109.98999786376953,102.59740447998047,13548200,-0.003804060123573594,103.44997711181641,103.34643783569337,102.87792053222657,0.6704311060348185,1.0708550605202614,1.4101186644093877
2018-04-26,109.97000122070312,110.81999969482422,109.33999633789062,110.0999984741211,102.70001983642578,10299500,0.001000174974848722,103.14775390625,103.04141616821289,103.00127792358398,0.5753890879950591,0.6691454771833412,1.267224159860713
2018-04-27,109.55000305175781,110.16000366210938,109.12999725341797,109.4000015258789,102.04706573486328,9384000,-0.006357877073465801,102.76157836914062,102.95746536254883,103.00057106018066,0.5246266539729846,0.739675624977714,1.26777995780651
2018-04-30,109.75,110.30000305175781,108.75,108.77999877929688,101.4687271118164,13744900,-0.005667371412221733,102.36047973632813,102.82407608032227,103.0693244934082,0.6041808140656739,0.8780355433215166,1.1318340648863476
2018-05-01,108.44999694824219,108.97000122070312,107.54000091552734,108.77999877929688,101.4687271118164,10503400,0.0,102.05638885498047,102.6906867980957,103.06939926147462,0.5911299172125247,0.9773604584749055,1.131722705658164
2018-05-02,108.11000061035156,109.48999786376953,107.7300033569336,107.91999816894531,100.66653442382812,12162100,-0.00790581207453489,101.67021484375,102.5600959777832,102.95233421325683,0.7568163440764535,1.1550795890561165,1.253017708421953
2018-05-03,107.58999633789062,107.7699966430664,105.18000030517578,107.23999786376953,100.03224182128906,15379100,-0.006300928170116071,101.13665924072265,102.14220657348633,102.73592720031738,0.7890078114957295,1.2439041630208432,1.3657216147736968
2018-05-04,106.43000030517578,108.73999786376953,105.9800033569336,108.43000030517578,101.14225769042969,11967900,0.011096580951606594,100.95569763183593,101.85863800048828,102.70514526367188,0.6118801240881151,1.0929844332873528,1.395538055180808
2018-05-07,108.76000213623047,109.68000030517578,108.36000061035156,109.37000274658203,102.01908111572266,9356700,0.00866920954025674,101.06576843261719,101.71312408447265,102.65710678100587,0.7590448645447976,0.9401789220854654,1.4021049924982494
2018-05-08,109.52999877929688,111.33999633789062,109.27999877929688,110.98999786376953,103.53018951416016,12543200,0.014812017339417283,101.47806091308594,101.7672248840332,102.58621444702149,1.3569880755116888,1.0327720456972194,1.3132016162545006
2018-05-09,111.44000244140625,113.63999938964844,111.02999877929688,113.41000366210938,105.78755950927734,11368100,0.021803978199116836,102.50226593017578,102.08624038696288,102.71633911132812,2.2379616770050443,1.6348885898731742,1.4923808143609651
2018-05-10,113.19000244140625,114.44000244140625,112.75,114.29000091552734,106.6083984375,9159700,0.0077593143468885906,103.81749725341797,102.47707824707031,102.75924720764161,2.352872062608265,2.17565806658324,1.5931362593639602
2018-05-11,114.48999786376953,114.7300033569336,113.66999816894531,113.86000061035156,106.20730590820312,10253000,-0.0037622976723735713,104.83050689697265,102.89310226440429,102.92528381347657,1.9727749345430226,2.4630676450637097,1.7702975267499066
2018-05-14,114.11000061035156,114.69999694824219,113.73999786376953,113.9000015258789,106.24462127685547,8710700,0.00035134464934638565,105.67561492919921,103.37069168090821,103.09738388061524,1.2340918112817216,2.614558357126574,1.9188222736248772
2018-05-15,113.91000366210938,113.91000366210938,112.56999969482422,113.02999877929688,105.43307495117188,11536200,-0.007638469749624677,106.05619201660156,103.76712646484376,103.22890663146973,0.4537926913410944,2.5946009921807156,1.9865111144717433
2018-05-16,112.88999938964844,113.69000244140625,112.62999725341797,113.33999633789062,105.72223663330078,7571100,0.002742608828044002,106.04312744140626,104.27269668579102,103.41639633178711,0.4642791685175719,2.4092497924211997,2.0379717303364284
2018-05-17,113.19999694824219,113.41000366210938,112.19999694824219,112.95999908447266,105.3677978515625,8617200,-0.003352547136962869,105.79500732421874,104.80625228881836,103.47422943115234,0.4156144181826647,1.9035444818872742,2.0777354869212386
2018-05-18,112.75,112.80000305175781,110.83999633789062,111.12999725341797,103.6607894897461,11806300,-0.01620047487583598,105.28570404052735,105.05810546875,103.45837173461913,0.9719680868135925,1.4856447427644084,2.074897053379384
2018-05-21,112.05000305175781,112.54000091552734,111.91999816894531,112.1500015258789,104.61222839355469,9441900,0.009178387589867887,104.95922546386718,105.3174201965332,103.51527214050293,0.8336656588500969,1.0622282022433587,2.090896795127841
2018-05-22,112.3499984741211,114.29000091552734,112.29000091552734,113.01000213623047,105.4144287109375,11507600,0.007668322620610901,104.95549621582032,105.50584411621094,103.63653450012207,0.8310536754706833,0.8573304942639947,2.1287638108951086
2018-05-23,112.51000213623047,112.7699966430664,111.12000274658203,112.48999786376953,104.92937469482422,11453900,-0.0046014006056359635,104.796923828125,105.42002563476562,103.75313301086426,0.715832784492518,0.8688719059844906,2.1327127795996894
2018-05-24,112.13999938964844,112.1500015258789,110.12000274658203,111.2300033569336,103.75407409667969,14084800,-0.01120087298302086,104.47417907714843,105.1345932006836,103.80583572387695,0.7567172262051025,0.9032591215392248,2.1182939288788822
2018-05-25,110.45999908447266,111.08000183105469,110.19999694824219,110.66000366210938,103.22238159179688,8283500,-0.0051245458022918244,104.3864974975586,104.83610076904297,103.86460151672364,0.8884590407248929,0.9976503914818071,2.082941906044704
2018-05-29,109.18000030517578,109.19999694824219,104.95999908447266,105.93000030517578,98.8102798461914,30643800,-0.04274365382358214,103.22610778808594,104.09266662597656,103.73167915344239,2.6205040229383236,2.048235046602933,2.315700178155767
2018-05-30,107.63999938964844,108.5999984741211,106.6500015258789,108.3499984741211,101.06763458251953,17490800,0.02284534301331731,102.35674896240235,103.65612258911133,103.71162452697754,2.426906447297226,2.1910377723722014,2.3379592626163017
2018-05-31,107.94999694824219,108.19000244140625,106.41999816894531,107.01000213623047,99.81770324707031,19808200,-0.01236727603858856,101.33441467285157,103.06566925048828,103.66918296813965,2.130845642180635,2.361357966898198,2.4029481918205335
2018-06-01,108.33999633789062,108.94000244140625,107.80000305175781,108.4000015258789,101.1142807006836,13594200,0.012989453888795355,100.80645599365235,102.64031753540038,103.72328491210938,1.655446919027734,2.282371656161515,2.3277579513644615
2018-06-04,108.98999786376953,109.26000213623047,108.2699966430664,108.44999694824219,101.16090393066406,9415400,0.00046109441374042603,100.39416046142578,102.39032897949218,103.72421722412109,1.0489300288490735,2.2950512513054213,2.326673273531799
2018-06-05,108.23999786376953,108.30999755859375,107.06999969482422,107.83999633789062,100.59191131591797,10415200,-0.005624629601333808,100.7504867553711,101.98829727172851,103.65285873413086,0.5693422257392116,2.213255931403577,2.402375714361259
2018-06-06,108.66000366210938,110.73999786376953,108.4800033569336,110.36000061035156,102.94254302978516,15453600,0.023367999306473264,101.12546844482422,101.74110870361328,103.62347640991212,1.150877264182252,1.9046056111729204,2.4075430435993037
2018-06-07,111.18000030517578,111.5,110.02999877929688,110.80000305175781,103.35296630859375,13444400,0.0039869160672458825,101.8325210571289,101.58346786499024,103.50174674987792,1.2298326966150885,1.6610652999073192,2.3533018738538956
2018-06-08,110.62000274658203,111.13999938964844,110.05999755859375,111.11000061035156,103.64214324951172,10383200,0.0027979549232726164,102.33809356689453,101.57227478027343,103.35343399047852,1.3721150920238694,1.6451140267584479,2.237845033168856
2018-06-11,111.12000274658203,111.91000366210938,110.7699966430664,110.83000183105469,103.3809585571289,12642900,-0.0025200626327653852,102.7821044921875,101.58813247680663,103.21211662292481,1.2496862348555253,1.6634492711487336,2.1350190208525053
2018-06-12,111.13999938964844,111.52999877929688,109.5199966430664,110.19000244140625,102.78398132324219,15294100,-0.005774537615230391,103.22051849365235,101.98550262451172,103.03908462524414,0.34960189218056525,1.3759089998333174,2.0130656391491137
2018-06-13,110.45999908447266,111.44999694824219,109.58000183105469,109.97000122070312,102.5787582397461,14979700,-0.0019966446216039824,103.14776153564453,102.13661499023438,102.89636878967285,0.446375380804587,1.346569765249401,1.934038406370785
2018-06-14,110.27999877929688,110.36000061035156,107.77999877929688,108.02999877929688,100.76913452148438,20487300,-0.01764131043614592,102.63099517822266,102.23175811767578,102.64871368408203,1.1266681027691077,1.1889014633961543,1.869175474354351
2018-06-15,107.80000305175781,108.37999725341797,106.2699966430664,107.9000015258789,100.64788055419922,26028600,-0.0012032847941082503,102.03214263916016,102.18511810302735,102.41271781921387,1.2444602672870846,1.245415577937408,1.8046512370994139
2018-06-18,107.26000213623047,108.4000015258789,106.69000244140625,108.18000030517578,100.90906524658203,9786800,0.0025950342018594696,101.53776397705079,102.15993423461914,102.27513160705567,1.0505561109281063,1.2707169282301027,1.8093797208843163
2018-06-19,106.9000015258789,107.87999725341797,106.5999984741211,107.55000305175781,100.32140350341797,12707200,-0.0058236764132939545,101.04524841308594,102.13288345336915,102.06059036254882,0.8843486010848696,1.3100752961206956,1.771673572675067
2018-06-20,108.18000030517578,108.63999938964844,107.44000244140625,107.54000091552734,100.31206512451172,8876900,-9.308461185886241e-05,100.59190979003907,101.8698356628418,101.80547218322754,0.2676824627304777,1.3910253967471204,1.6245666765846332
2018-06-21,107.0999984741211,108.20999908447266,106.52999877929688,107.51000213623047,100.28409576416016,11048700,-0.0002788234926361932,100.49490203857422,101.56294860839844,101.57320823669434,0.275183553871021,1.3657583470004437,1.480078400058347
2018-06-22,108.16000366210938,108.37000274658203,105.51000213623047,105.75,98.64238739013672,19478900,-0.016370575628305684,100.09380340576172,101.06297302246094,101.31762390136718,0.852483355188896,1.4335090733448148,1.524347612347842
2018-06-25,105.66000366210938,105.69999694824219,103.95999908447266,104.79000091552734,97.74691009521484,16907600,-0.00907801725621471,99.46137237548828,100.49956817626953,101.04385032653809,1.1989915330418701,1.5254689829565913,1.6507085088537714
2018-06-26,104.70999908447266,105.20999908447266,103.11000061035156,104.86000061035156,97.81220245361328,17086800,0.0006679736304180395,98.95953216552735,100.00239028930665,100.99394645690919,1.2719289183917695,1.5083115339146964,1.734735472063424
2018-06-27,104.68000030517578,105.91999816894531,103.2300033569336,103.23999786376953,96.30108642578125,16276800,-0.015449156546174958,98.15733642578125,99.37462310791015,100.75561904907227,1.4570184466458973,1.619193739137972,2.0269025145727295
2018-06-28,103.68000030517578,105.45999908447266,103.51000213623047,104.93000030517578,97.87750244140625,14491300,0.016369659721751306,97.67601776123047,99.08545989990235,100.65860900878906,0.8497756331335249,1.6005780165165047,2.1185147784710767
2018-06-29,106.68000030517578,106.9000015258789,104.1500015258789,104.19999694824219,97.19654846191406,18972400,-0.006957206329409882,97.38684997558593,98.74032669067383,100.46272239685058,0.6645308523145275,1.5983431936111936,2.2511375803791
2018-07-02,103.72000122070312,105.08999633789062,103.37999725341797,105.08000183105469,98.01741027832031,11130000,0.008445380308210293,97.44095001220703,98.45116119384765,100.3055477142334,0.7105867206993103,1.4132438277825454,2.308825219569271
2018-07-03,105.41000366210938,105.77999877929688,103.5199966430664,103.61000061035156,96.64620971679688,8311700,-0.013989357172668804,97.20775146484375,98.08364181518554,100.10826263427734,0.748600343970902,1.349265711907707,2.4474812660700183
2018-07-05,104.12999725341797,104.37999725341797,103.52999877929688,103.72000122070312,97.27458190917969,10723400,0.006501777919942553,97.40245056152344,97.77989349365234,99.82486457824707,0.555539382934745,1.1130907275382158,2.4301119568719174
2018-07-06,103.12000274658203,104.5,102.19999694824219,104.05999755859375,97.59346008300781,12173700,0.003278124331861365,97.34564208984375,97.51082992553711,99.53688926696778,0.5072401700404365,0.6823582537138804,2.329179965694677
2018-07-09,104.70999908447266,107.45999908447266,104.70999908447266,107.27999877929688,100.61334991455078,13900800,0.03094356762199446,98.0290023803711,97.70792617797852,99.38544960021973,1.5288843518089807,1.1617636849480617,2.1389063210039483
2018-07-10,108.0199966430664,108.4000015258789,106.52999877929688,106.62000274658203,99.99436950683594,14575900,-0.00615207035885923,98.42439422607421,97.93267211914062,99.21612014770508,1.762867653252924,1.3690406091924328,1.9297767406829311
2018-07-11,106.30999755859375,107.05999755859375,106.20999908447266,106.38999938964844,99.7786636352539,10186500,-0.0021571801757026554,99.05088500976562,98.12931823730469,99.06585426330567,1.5116598017491414,1.486043385261749,1.7455500142984273
2018-07-12,107.41999816894531,107.55999755859375,105.97000122070312,106.8499984741211,100.2100601196289,12456800,0.004323534397614237,99.63798065185547,98.52021560668945,98.94741935729981,1.1837957161466162,1.4656804326619912,1.5657540364523304
2018-07-13,107.30000305175781,107.80000305175781,105.13999938964844,106.36000061035156,99.75052642822266,21289100,-0.004585704178379557,100.06939392089843,98.7075180053711,98.89648895263672,0.3561966949853192,1.4938293371001061,1.519255098918924
2018-07-16,107.05000305175781,110.7699966430664,106.9800033569336,110.58000183105469,103.70829010009766,24662600,0.039676619398323565,100.68838195800781,99.35869216918945,99.04950942993165,1.6983411518016676,2.0701086783420584,1.8277443312438058
2018-07-17,110.69000244140625,110.93000030517578,109.75,110.5,103.63326263427734,14821900,-0.0007234471395478614,101.4161605834961,99.92027740478515,99.1857192993164,2.066386395867711,2.4010943163288694,2.060328544319782
2018-07-18,110.41999816894531,112.12000274658203,110.19999694824219,111.52999877929688,104.5992431640625,14244900,0.009321143667879284,102.38027648925781,100.71558074951172,99.39961128234863,2.229508466489776,2.510763772524416,2.38145893933308
